Date,Item Name,Sales,DayOfWeek,IsWeekend,isPublicHoliday,isSchoolHoliday,Usage,End Stock,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
26/01/2025,BUN REGULAR,17427,6,1,0,1,367,,,,,,
26/01/2025,MUFFIN ENGLISH,17427,6,1,0,1,354,,,,,,
26/01/2025,BUN 4 INCH,17427,6,1,0,1,245,,,,,,
27/01/2025,MUFFIN ENGLISH,17165,0,0,1,1,60,,,,,,
27/01/2025,BUN REGULAR,17165,0,0,1,1,587,,,,,,
27/01/2025,BUN 4 INCH,17165,0,0,1,1,324,,,,,,
27/01/2025,BUN MCCRISPY,17165,0,0,1,1,60,,,,,,
27/01/2025,BUN BIG MAC,17165,0,0,1,1,116,,,,,,
27/01/2025,BUN GOURMET,17165,0,0,1,1,20,,,,,,
28/01/2025,MUFFIN ENGLISH,14435,1,0,0,1,173,,,,,,
28/01/2025,BUN REGULAR,14435,1,0,0,1,380,,,,,,
28/01/2025,BUN 4 INCH,14435,1,0,0,1,236,,,,,,
28/01/2025,BUN MCCRISPY,14435,1,0,0,1,60,,,,,,
28/01/2025,BUN BIG MAC,14435,1,0,0,1,86,,,,,,
28/01/2025,BUN GOURMET,14435,1,0,0,1,68,,,,,,
29/01/2025,BUN GOURMET,15137,2,0,0,1,24,,,,,,
29/01/2025,BUN BIG MAC,15137,2,0,0,1,210,,,,,,
29/01/2025,BUN MCCRISPY,15137,2,0,0,1,0,,,,,,
29/01/2025,BUN REGULAR,15137,2,0,0,1,420,,,,,,
29/01/2025,MUFFIN ENGLISH,15137,2,0,0,1,475,,,,,,
29/01/2025,BUN 4 INCH,15137,2,0,0,1,330,,,,,,
30/01/2025,BUN GOURMET,18501,3,0,0,1,44,,,,,,
30/01/2025,MUFFIN ENGLISH,18501,3,0,0,1,175,,,,,,
30/01/2025,BUN REGULAR,18501,3,0,0,1,479,,,,,,
30/01/2025,BUN 4 INCH,18501,3,0,0,1,325,,,,,,
30/01/2025,BUN MCCRISPY,18501,3,0,0,1,0,,,,,,
30/01/2025,BUN BIG MAC,18501,3,0,0,1,86,,,,,,
31/01/2025,MUFFIN ENGLISH,20268,4,0,0,1,157,,,,,,
31/01/2025,BUN REGULAR,20268,4,0,0,1,492,,,,,,
31/01/2025,BUN 4 INCH,20268,4,0,0,1,260,,,,,,
31/01/2025,BUN MCCRISPY,20268,4,0,0,1,56,,,,,,
31/01/2025,BUN BIG MAC,20268,4,0,0,1,225,,,,,,
31/01/2025,BUN GOURMET,20268,4,0,0,1,18,,,,,,
3/02/2025,BUN BIG MAC,16203.15,0,0,0,0,86,,,,,,
3/02/2025,BUN GOURMET,16203.15,0,0,0,0,8,,,,,,
3/02/2025,BUN REGULAR,16203.15,0,0,0,0,449,,,,,,
3/02/2025,BUN 4 INCH,16203.15,0,0,0,0,205,,,,,,
3/02/2025,MUFFIN ENGLISH,16203.15,0,0,0,0,229,,,,,,
3/02/2025,BUN MCCRISPY,16203.15,0,0,0,0,-52,,,,,,
4/02/2025,BUN REGULAR,14744.61,1,0,0,0,414,,,,,,
4/02/2025,BUN GOURMET,14744.61,1,0,0,0,20,,,,,,
4/02/2025,BUN 4 INCH,14744.61,1,0,0,0,204,,,,,,
4/02/2025,BUN MCCRISPY,14744.61,1,0,0,0,0,,,,,,
4/02/2025,MUFFIN ENGLISH,14744.61,1,0,0,0,120,,,,,,
4/02/2025,BUN BIG MAC,14744.61,1,0,0,0,56,,,,,,
5/02/2025,BUN MCCRISPY,16999.52,2,0,0,0,120,,,,,,
5/02/2025,BUN 4 INCH,16999.52,2,0,0,0,296,,,,,,
5/02/2025,MUFFIN ENGLISH,16999.52,2,0,0,0,229,,,,,,
5/02/2025,BUN GOURMET,16999.52,2,0,0,0,-5,,,,,,
5/02/2025,BUN REGULAR,16999.52,2,0,0,0,485,,,,,,
5/02/2025,BUN BIG MAC,16999.52,2,0,0,0,86,,,,,,
6/02/2025,BUN REGULAR,17587.92,3,0,0,0,455,,,,,,
6/02/2025,BUN GOURMET,17587.92,3,0,0,0,20,,,,,,
6/02/2025,BUN 4 INCH,17587.92,3,0,0,0,205,,,,,,
6/02/2025,BUN MCCRISPY,17587.92,3,0,0,0,-60,,,,,,
6/02/2025,MUFFIN ENGLISH,17587.92,3,0,0,0,408,,,,,,
6/02/2025,BUN BIG MAC,17587.92,3,0,0,0,86,,,,,,
7/02/2025,MUFFIN ENGLISH,23033.34,4,0,0,0,5,,,,,,
7/02/2025,BUN MCCRISPY,23033.34,4,0,0,0,-45,,,,,,
7/02/2025,BUN REGULAR,23033.34,4,0,0,0,651,,,,,,
7/02/2025,BUN BIG MAC,23033.34,4,0,0,0,143,,,,,,
7/02/2025,BUN GOURMET,23033.34,4,0,0,0,28,,,,,,
7/02/2025,BUN 4 INCH,23033.34,4,0,0,0,341,,,,,,
8/02/2025,BUN GOURMET,21374.13,5,1,0,0,24,,,,,,
8/02/2025,BUN MCCRISPY,21374.13,5,1,0,0,86,,,,,,
8/02/2025,BUN REGULAR,21374.13,5,1,0,0,477,,,,,,
8/02/2025,BUN 4 INCH,21374.13,5,1,0,0,301,,,,,,
8/02/2025,MUFFIN ENGLISH,21374.13,5,1,0,0,277,,,,,,
8/02/2025,BUN BIG MAC,21374.13,5,1,0,0,111,,,,,,
9/02/2025,BUN BIG MAC,17218.4,6,1,0,0,72,,,,,,
9/02/2025,BUN 4 INCH,17218.4,6,1,0,0,221,,,,,,
9/02/2025,BUN REGULAR,17218.4,6,1,0,0,508,,,,,,
9/02/2025,BUN GOURMET,17218.4,6,1,0,0,3,,,,,,
9/02/2025,BUN MCCRISPY,17218.4,6,1,0,0,29,,,,,,
9/02/2025,MUFFIN ENGLISH,17218.4,6,1,0,0,293,,,,,,
10/02/2025,BUN GOURMET,14430.57,0,0,0,0,21,,,,,,
10/02/2025,BUN BIG MAC,14430.57,0,0,0,0,77,,,,,,
10/02/2025,BUN 4 INCH,14430.57,0,0,0,0,176,,,,,,
10/02/2025,BUN MCCRISPY,14430.57,0,0,0,0,0,,,,,,
10/02/2025,BUN REGULAR,14430.57,0,0,0,0,377,,,,,,
10/02/2025,MUFFIN ENGLISH,14430.57,0,0,0,0,180,,,,,,
11/02/2025,BUN REGULAR,14612.56,1,0,0,0,801,,,,,,
11/02/2025,MUFFIN ENGLISH,14612.56,1,0,0,0,238,,,,,,
11/02/2025,BUN MCCRISPY,14612.56,1,0,0,0,0,,,,,,
11/02/2025,BUN 4 INCH,14612.56,1,0,0,0,236,,,,,,
11/02/2025,BUN BIG MAC,14612.56,1,0,0,0,65,,,,,,
11/02/2025,BUN GOURMET,14612.56,1,0,0,0,8,,,,,,
12/02/2025,BUN MCCRISPY,16963.06,2,0,0,0,30,,,,,,
12/02/2025,BUN GOURMET,16963.06,2,0,0,0,20,,,,,,
12/02/2025,BUN 4 INCH,16963.06,2,0,0,0,205,,,,,,
12/02/2025,BUN BIG MAC,16963.06,2,0,0,0,115,,,,,,
12/02/2025,BUN REGULAR,16963.06,2,0,0,0,341,,,,,,
12/02/2025,MUFFIN ENGLISH,16963.06,2,0,0,0,116,,,,,,
13/02/2025,BUN 4 INCH,20506.58,3,0,0,0,85,,,,,,
13/02/2025,BUN REGULAR,20506.58,3,0,0,0,555,,,,,,
13/02/2025,MUFFIN ENGLISH,20506.58,3,0,0,0,232,,,,,,
13/02/2025,BUN BIG MAC,20506.58,3,0,0,0,86,,,,,,
13/02/2025,BUN MCCRISPY,20506.58,3,0,0,0,30,,,,,,
13/02/2025,BUN GOURMET,20506.58,3,0,0,0,36,,,,,,
14/02/2025,BUN REGULAR,24004.54,4,0,0,0,589,,,,,,
14/02/2025,BUN BIG MAC,24004.54,4,0,0,0,150,,,,,,
14/02/2025,BUN MCCRISPY,24004.54,4,0,0,0,30,,,,,,
14/02/2025,BUN 4 INCH,24004.54,4,0,0,0,448,,,,,,
14/02/2025,MUFFIN ENGLISH,24004.54,4,0,0,0,210,,,,,,
14/02/2025,BUN GOURMET,24004.54,4,0,0,0,32,,,,,,
16/02/2025,BUN 4 INCH,19084.69,6,1,0,0,176,,,,,,
16/02/2025,BUN BIG MAC,19084.69,6,1,0,0,81,,,,,,
16/02/2025,BUN MCCRISPY,19084.69,6,1,0,0,18,,,,,,
16/02/2025,BUN GOURMET,19084.69,6,1,0,0,20,,,,,,
16/02/2025,MUFFIN ENGLISH,19084.69,6,1,0,0,316,,,,,,
16/02/2025,BUN REGULAR,19084.69,6,1,0,0,-518,,,,,,
17/02/2025,MUFFIN ENGLISH,14682.63,0,0,0,0,240,,,,,,
17/02/2025,BUN MCCRISPY,14682.63,0,0,0,0,38,,,,,,
17/02/2025,BUN 4 INCH,14682.63,0,0,0,0,116,,,,,,
17/02/2025,BUN REGULAR,14682.63,0,0,0,0,377,,,,,,
17/02/2025,BUN BIG MAC,14682.63,0,0,0,0,86,,,,,,
17/02/2025,BUN GOURMET,14682.63,0,0,0,0,36,,,,,,
18/02/2025,BUN BIG MAC,15690.77,1,0,0,0,113,,,,,,
18/02/2025,BUN GOURMET,15690.77,1,0,0,0,32,,,,,,
18/02/2025,BUN REGULAR,15690.77,1,0,0,0,419,,,,,,
18/02/2025,MUFFIN ENGLISH,15690.77,1,0,0,0,218,,,,,,
18/02/2025,BUN 4 INCH,15690.77,1,0,0,0,176,,,,,,
18/02/2025,BUN MCCRISPY,15690.77,1,0,0,0,12,,,,,,
19/02/2025,BUN 4 INCH,16775.99,2,0,0,0,175,,,,,,
19/02/2025,BUN REGULAR,16775.99,2,0,0,0,415,,,,,,
19/02/2025,BUN BIG MAC,16775.99,2,0,0,0,90,,,,,,
19/02/2025,BUN MCCRISPY,16775.99,2,0,0,0,30,,,,,,
19/02/2025,BUN GOURMET,16775.99,2,0,0,0,11,,,,,,
19/02/2025,MUFFIN ENGLISH,16775.99,2,0,0,0,210,,,,,,
20/02/2025,BUN REGULAR,19705.05,3,0,0,0,478,,,,,,
20/02/2025,MUFFIN ENGLISH,19705.05,3,0,0,0,209,,,,,,
20/02/2025,BUN GOURMET,19705.05,3,0,0,0,44,,,,,,
20/02/2025,BUN 4 INCH,19705.05,3,0,0,0,204,,,,,,
20/02/2025,BUN BIG MAC,19705.05,3,0,0,0,116,,,,,,
20/02/2025,BUN MCCRISPY,19705.05,3,0,0,0,30,,,,,,
21/02/2025,MUFFIN ENGLISH,24195.17,4,0,0,0,-1201,,,,,,
21/02/2025,BUN BIG MAC,24195.17,4,0,0,0,-510,,,,,,
21/02/2025,BUN REGULAR,24195.17,4,0,0,0,-70,,,,,,
21/02/2025,BUN GOURMET,24195.17,4,0,0,0,-144,,,,,,
21/02/2025,BUN MCCRISPY,24195.17,4,0,0,0,-90,,,,,,
21/02/2025,BUN 4 INCH,24195.17,4,0,0,0,300,,,,,,
23/02/2025,BUN 4 INCH,19866,6,1,0,0,186,,,,,,
23/02/2025,BUN GOURMET,19866,6,1,0,0,24,,,,,,
23/02/2025,BUN REGULAR,19866,6,1,0,0,470,,,,,,
23/02/2025,MUFFIN ENGLISH,19866,6,1,0,0,298,,,,,,
23/02/2025,BUN MCCRISPY,19866,6,1,0,0,-10,,,,,,
23/02/2025,BUN BIG MAC,19866,6,1,0,0,102,,,,,,
24/02/2025,BUN REGULAR,14432.67,0,0,0,0,377,,,,,,
24/02/2025,BUN 4 INCH,14432.67,0,0,0,0,146,,,,,,
24/02/2025,BUN GOURMET,14432.67,0,0,0,0,23,,,,,,
24/02/2025,BUN MCCRISPY,14432.67,0,0,0,0,0,,,,,,
24/02/2025,MUFFIN ENGLISH,14432.67,0,0,0,0,224,,,,,,
24/02/2025,BUN BIG MAC,14432.67,0,0,0,0,86,,,,,,
25/02/2025,MUFFIN ENGLISH,14919.79,1,0,0,0,100,,,,,,
25/02/2025,BUN 4 INCH,14919.79,1,0,0,0,205,,,,,,
25/02/2025,BUN MCCRISPY,14919.79,1,0,0,0,30,,,,,,
25/02/2025,BUN REGULAR,14919.79,1,0,0,0,379,,,,,,
25/02/2025,BUN GOURMET,14919.79,1,0,0,0,16,,,,,,
25/02/2025,BUN BIG MAC,14919.79,1,0,0,0,78,,,,,,
26/02/2025,MUFFIN ENGLISH,17472.4,2,0,0,0,175,,,,,,
26/02/2025,BUN GOURMET,17472.4,2,0,0,0,33,,,,,,
26/02/2025,BUN BIG MAC,17472.4,2,0,0,0,222,,,,,,
26/02/2025,BUN 4 INCH,17472.4,2,0,0,0,-34,,,,,,
26/02/2025,BUN REGULAR,17472.4,2,0,0,0,548,,,,,,
27/02/2025,BUN 4 INCH,20926.08,3,0,0,0,469,,,,,,
27/02/2025,BUN BIG MAC,20926.08,3,0,0,0,-34,,,,,,
27/02/2025,MUFFIN ENGLISH,20926.08,3,0,0,0,300,,,,,,
27/02/2025,BUN REGULAR,20926.08,3,0,0,0,482,,,,,,
27/02/2025,BUN GOURMET,20926.08,3,0,0,0,20,,,,,,
28/02/2025,BUN 4 INCH,26933.19,4,0,0,0,209,,,,,,
28/02/2025,MUFFIN ENGLISH,26933.19,4,0,0,0,120,,,,,,
28/02/2025,BUN REGULAR,26933.19,4,0,0,0,769,,,,,,
28/02/2025,BUN BIG MAC,26933.19,4,0,0,0,240,,,,,,
28/02/2025,BUN MCCRISPY,26933.19,4,0,0,0,22,,,,,,
28/02/2025,BUN GOURMET,26933.19,4,0,0,0,48,,,,,,
1/03/2025,BUN REGULAR,21627.23,5,1,0,0,596,,,,,,
1/03/2025,MUFFIN ENGLISH,21627.23,5,1,0,0,296,,,,,,
1/03/2025,BUN BIG MAC,21627.23,5,1,0,0,127,,,,,,
1/03/2025,BUN GOURMET,21627.23,5,1,0,0,59,,,,,,
1/03/2025,BUN MCCRISPY,21627.23,5,1,0,0,61,,,,,,
1/03/2025,BUN 4 INCH,21627.23,5,1,0,0,383,,,,,,
2/03/2025,BUN BIG MAC,19203.4,6,1,0,0,109,,,,,,
2/03/2025,BUN GOURMET,19203.4,6,1,0,0,21,,,,,,
2/03/2025,BUN 4 INCH,19203.4,6,1,0,0,241,,,,,,
2/03/2025,BUN MCCRISPY,19203.4,6,1,0,0,89,,,,,,
2/03/2025,MUFFIN ENGLISH,19203.4,6,1,0,0,410,,,,,,
2/03/2025,BUN REGULAR,19203.4,6,1,0,0,584,,,,,,
3/03/2025,MUFFIN ENGLISH,22387.02,0,0,0,0,100,,,,,,
3/03/2025,BUN REGULAR,22387.02,0,0,0,0,327,,,,,,
3/03/2025,BUN 4 INCH,22387.02,0,0,0,0,133,,,,,,
3/03/2025,BUN BIG MAC,22387.02,0,0,0,0,86,,,,,,
3/03/2025,BUN GOURMET,22387.02,0,0,0,0,25,,,,,,
3/03/2025,BUN MCCRISPY,22387.02,0,0,0,0,24,,,,,,
4/03/2025,BUN BIG MAC,22667.79,1,0,0,0,86,,,,,,
4/03/2025,BUN 4 INCH,22667.79,1,0,0,0,180,,,,,,
4/03/2025,MUFFIN ENGLISH,22667.79,1,0,0,0,180,,,,,,
4/03/2025,BUN REGULAR,22667.79,1,0,0,0,459,,,,,,
4/03/2025,BUN MCCRISPY,22667.79,1,0,0,0,-11,,,,,,
4/03/2025,BUN GOURMET,22667.79,1,0,0,0,27,,,,,,
5/03/2025,MUFFIN ENGLISH,18806.46,2,0,0,0,300,,,,,,
5/03/2025,BUN REGULAR,18806.46,2,0,0,0,408,,,,,,
5/03/2025,BUN 4 INCH,18806.46,2,0,0,0,170,,,,,,
5/03/2025,BUN GOURMET,18806.46,2,0,0,0,14,,,,,,
5/03/2025,BUN MCCRISPY,18806.46,2,0,0,0,6,,,,,,
5/03/2025,BUN BIG MAC,18806.46,2,0,0,0,83,,,,,,
7/03/2025,BUN 4 INCH,16384.62,4,0,0,0,302,,,,,,
7/03/2025,MUFFIN ENGLISH,16384.62,4,0,0,0,884,,,,,,
7/03/2025,BUN MCCRISPY,16384.62,4,0,0,0,-22,,,,,,
7/03/2025,BUN BIG MAC,16384.62,4,0,0,0,187,,,,,,
7/03/2025,BUN GOURMET,16384.62,4,0,0,0,60,,,,,,
7/03/2025,BUN REGULAR,16384.62,4,0,0,0,646,,,,,,
9/03/2025,BUN GOURMET,18100.76,6,1,0,0,5,,,,,,
9/03/2025,BUN BIG MAC,18100.76,6,1,0,0,91,,,,,,
9/03/2025,BUN MCCRISPY,18100.76,6,1,0,0,17,,,,,,
9/03/2025,BUN REGULAR,18100.76,6,1,0,0,88,,,,,,
9/03/2025,BUN 4 INCH,18100.76,6,1,0,0,-23,,,,,,
9/03/2025,MUFFIN ENGLISH,18100.76,6,1,0,0,-354,,,,,,
10/03/2025,MUFFIN ENGLISH,20991.83,0,0,1,0,120,,,,,,
10/03/2025,BUN BIG MAC,20991.83,0,0,1,0,131,,,,,,
10/03/2025,BUN 4 INCH,20991.83,0,0,1,0,206,,,,,,
10/03/2025,BUN REGULAR,20991.83,0,0,1,0,416,,,,,,
10/03/2025,BUN GOURMET,20991.83,0,0,1,0,32,,,,,,
10/03/2025,BUN MCCRISPY,20991.83,0,0,1,0,30,,,,,,
11/03/2025,BUN REGULAR,18718.24,1,0,0,0,416,,,,,,
11/03/2025,BUN MCCRISPY,18718.24,1,0,0,0,30,,,,,,
11/03/2025,BUN GOURMET,18718.24,1,0,0,0,20,,,,,,
11/03/2025,BUN BIG MAC,18718.24,1,0,0,0,86,,,,,,
11/03/2025,BUN 4 INCH,18718.24,1,0,0,0,178,,,,,,
11/03/2025,MUFFIN ENGLISH,18718.24,1,0,0,0,158,,,,,,
13/03/2025,BUN MCCRISPY,14525.84,3,0,0,0,30,,,,,,
13/03/2025,MUFFIN ENGLISH,14525.84,3,0,0,0,257,,,,,,
13/03/2025,BUN GOURMET,14525.84,3,0,0,0,43,,,,,,
13/03/2025,BUN BIG MAC,14525.84,3,0,0,0,168,,,,,,
13/03/2025,BUN REGULAR,14525.84,3,0,0,0,552,,,,,,
13/03/2025,BUN 4 INCH,14525.84,3,0,0,0,265,,,,,,
15/03/2025,BUN MCCRISPY,18418.89,5,1,0,0,-213,,,,,,
15/03/2025,BUN REGULAR,18418.89,5,1,0,0,706,,,,,,
15/03/2025,BUN 4 INCH,18418.89,5,1,0,0,365,,,,,,
15/03/2025,MUFFIN ENGLISH,18418.89,5,1,0,0,317,,,,,,
15/03/2025,BUN BIG MAC,18418.89,5,1,0,0,204,,,,,,
15/03/2025,BUN GOURMET,18418.89,5,1,0,0,41,,,,,,
16/03/2025,BUN MCCRISPY,19659.95,6,1,0,0,240,,,,,,
16/03/2025,MUFFIN ENGLISH,19659.95,6,1,0,0,360,,,,,,
16/03/2025,BUN 4 INCH,19659.95,6,1,0,0,184,,,,,,
16/03/2025,BUN BIG MAC,19659.95,6,1,0,0,107,,,,,,
16/03/2025,BUN REGULAR,19659.95,6,1,0,0,440,,,,,,
16/03/2025,BUN GOURMET,19659.95,6,1,0,0,24,,,,,,
17/03/2025,BUN REGULAR,23129.37,0,0,0,0,409,,,,,,
17/03/2025,BUN GOURMET,23129.37,0,0,0,0,35,,,,,,
17/03/2025,BUN BIG MAC,23129.37,0,0,0,0,83,,,,,,
17/03/2025,MUFFIN ENGLISH,23129.37,0,0,0,0,177,,,,,,
17/03/2025,BUN MCCRISPY,23129.37,0,0,0,0,60,,,,,,
17/03/2025,BUN 4 INCH,23129.37,0,0,0,0,175,,,,,,
18/03/2025,BUN GOURMET,20100.03,1,0,0,0,23,,,,,,
18/03/2025,BUN REGULAR,20100.03,1,0,0,0,387,,,,,,
18/03/2025,BUN 4 INCH,20100.03,1,0,0,0,199,,,,,,
18/03/2025,MUFFIN ENGLISH,20100.03,1,0,0,0,243,,,,,,
18/03/2025,BUN MCCRISPY,20100.03,1,0,0,0,93,,,,,,
18/03/2025,BUN BIG MAC,20100.03,1,0,0,0,72,,,,,,
19/03/2025,BUN 4 INCH,18019.77,2,0,0,0,-66,,,,,,
19/03/2025,BUN BIG MAC,18019.77,2,0,0,0,234,,,,,,
19/03/2025,BUN REGULAR,18019.77,2,0,0,0,447,,,,,,
19/03/2025,BUN GOURMET,18019.77,2,0,0,0,44,,,,,,
19/03/2025,MUFFIN ENGLISH,18019.77,2,0,0,0,232,,,,,,
19/03/2025,BUN MCCRISPY,18019.77,2,0,0,0,60,,,,,,
20/03/2025,BUN MCCRISPY,14764.79,3,0,0,0,60,,,,,,
20/03/2025,BUN GOURMET,14764.79,3,0,0,0,20,,,,,,
20/03/2025,BUN REGULAR,14764.79,3,0,0,0,478,,,,,,
20/03/2025,BUN BIG MAC,14764.79,3,0,0,0,-36,,,,,,
20/03/2025,BUN 4 INCH,14764.79,3,0,0,0,533,,,,,,
20/03/2025,MUFFIN ENGLISH,14764.79,3,0,0,0,295,,,,,,
21/03/2025,MUFFIN ENGLISH,17345.01,4,0,0,0,109,,,,,,
21/03/2025,BUN REGULAR,17345.01,4,0,0,0,634,,,,,,
21/03/2025,BUN GOURMET,17345.01,4,0,0,0,47,,,,,,
21/03/2025,BUN MCCRISPY,17345.01,4,0,0,0,66,,,,,,
21/03/2025,BUN 4 INCH,17345.01,4,0,0,0,350,,,,,,
21/03/2025,BUN BIG MAC,17345.01,4,0,0,0,154,,,,,,
22/03/2025,BUN 4 INCH,17522.98,5,1,0,0,338,,,,,,
22/03/2025,BUN GOURMET,17522.98,5,1,0,0,32,,,,,,
22/03/2025,BUN BIG MAC,17522.98,5,1,0,0,148,,,,,,
22/03/2025,BUN REGULAR,17522.98,5,1,0,0,723,,,,,,
22/03/2025,BUN MCCRISPY,17522.98,5,1,0,0,101,,,,,,
22/03/2025,MUFFIN ENGLISH,17522.98,5,1,0,0,341,,,,,,
23/03/2025,BUN GOURMET,19300.31,6,1,0,0,29,108,,,,,
23/03/2025,BUN MCCRISPY,19300.31,6,1,0,0,13,270,,,,,
23/03/2025,BUN REGULAR,19300.31,6,1,0,0,428,1365,,,,,
23/03/2025,MUFFIN ENGLISH,19300.31,6,1,0,0,356,720,,,,,
23/03/2025,BUN BIG MAC,19300.31,6,1,0,0,115,330,,,,,
23/03/2025,BUN 4 INCH,19300.31,6,1,0,0,242,810,,,,,
